h_type	date	adress	loc	num_floor	unit_per_floor	north	sought	west	east	floor	area	num_sleep	tel	kitch	service	floor_covering	open	parking	warehouse	balcony	equipment	age	statuse	view	doc_status	nearby		price	unit_price
آپارتمان	1400/08/15	ظفر خ صبر	3	5	1	1	0	0	0	همكف	180	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	18	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11700000000	65000000
آپارتمان	1400/08/15	جردن نرسیده به خ بابك بهرامی	3	6	2	1	0	0	0	6	121	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	16	اجاره	رومي	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8500000000	70200000
آپارتمان	1400/08/15	دروس نرسیده به بلوار شهرزاد	3	4	1	1	0	0	0	3	130	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	9	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10000000000	76923000
آپارتمان	1400/08/13	ونك خ آفتاب	3	5	1	0	1	0	0	3	107	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	20	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6473500000	60500000
آپارتمان	1400/08/12	پاسداران خ گلستان	3	6	2	0	1	0	0	4	300	4	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_چیلر_پکیج_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_33000000000	110000000
آپارتمان	1400/08/12	ظفر خ گوی آبادی	3	4	1	0	1	0	0	2	145	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز	30	اجاره	آجر سه سانت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8700000000	60000000
آپارتمان	1400/08/12	دولت خ قلندری جنوبی ك پروانه	3	4	1	0	1	0	0	2	65	2	1	MDF	ايرانی	سراميک	1	0	0	1	شوفاژ_کولر_گاز	30	تخلیه	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3200000000	49230000
آپارتمان	1400/08/12	پاسداران خ عابدینی زاده	3	5	1	0	1	0	0	1	60	1	1	MDF	فرنگی	سراميک	1	0	0	1	کولر_گاز	17	مسکونی	آجر سه سانت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2800000000	46666000
آپارتمان	1400/08/12	ملاصدرا شیراز جنوبی	3	5	2	1	0	0	0	1	99	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	9	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6400000000	64646000
آپارتمان	1400/08/12	ونك خ خدامی	3	9	2	0	1	0	0	2	98	2	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	30	اجاره	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5500000000	56122000
آپارتمان	1400/08/12	ظفر نرسیده به بانك صادرات	3	3	2	1	1	0	0	3	110	2	1	MDF	ايرانی	سراميک	1	0	0	0	کولر_گاز	29	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5500000000	50000000
آپارتمان	1400/08/12	دروس بالاتراز میدان احتشامیه	3	5	3	1	0	0	0	2	161	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	13	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_13685000000	85000000
آپارتمان	1400/08/10	دیباجی جنوبی خ غفوری	3	5	2	1	0	0	0	4	123	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	نوساز	اجاره	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6400000000	52032000
آپارتمان	1400/08/10	پاسداران بالاتراز از همت نرسیده به خ گل نبی	3	5	2	0	1	0	0	1	96	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	کولر_آسانسور_گاز	3	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5600000000	58333000
آپارتمان	1400/08/10	ونك ده ونك خ شرافتی	3	3	1	0	1	0	0	3	70	1	1	چوبي	ايرانی	سراميک	1	0	1	1	کولر_پکیج	12	مسکونی	سنگ	قولنامه اي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_1500000000	21428000
آپارتمان	1400/08/10	شریعتی بالاتراز میرداماد	3	3	4	1	0	0	0	3	105	2	1	MDF	ايراني فرنگي	پارکت سراميک	1	1	1	1	شوفاژ_کولر_گاز	800	22	مسکونی	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8505000000	135000000
آپارتمان	1400/08/10	قلهك خ یخچال خ فكوریان	3	5	2	0	0	0	1	2	210	4	1	چوبي	ايراني فرنگي	پارکت	1	1	1	1	آسانسور_چیلر	20	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_12180000000	58000000
آپارتمان	1400/08/10	پاسداران خ گلستان	3	5	4	0	1	0	0	5	77	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	5	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6200000000	80519000
آپارتمان	1400/08/10	دیباجی جنوبی خ محسنیان خ مژگان	3	7	2	1	0	0	0	4	123	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	2	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9600000000	78048000
آپارتمان	1400/08/09	اختیاریه شمالی خ جهانی نیا ك صاحب الزمان	3	4	1	0	1	0	0	3و4	106	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	نوساز	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6900000000	65094000
آپارتمان	1400/08/09	دولت نرسیده به سه راه نشاط	3	4	1	1	0	0	0	4	80	2	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_پکیج_گاز	14	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3600000000	45000000
آپارتمان	1400/08/09	دولت خ معتقد	3	3	1	1	0	0	0	2	35	1	1	چوبي فلزي	فرنگی	سراميک	0	0	1	0	کولر_گاز	25	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_1650000000	47142000
آپارتمان	1400/08/09	جردن نرسیده به كوچه سرو	3	6	1	1	0	0	0	3	175	3	2	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز	25	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10850000000	62000000
آپارتمان	1400/08/09	ملاصدرا شیراز جنوبی	3	5	2	0	1	0	0	2	148	3	2	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	19	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8000000000	54054000
آپارتمان	1400/08/09	ظفر زرگنده	3	7	7	1	1	0	0	مختلف	103	2	1	MDF	ايراني فرنگي	سنگ سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7725000000	75000000
آپارتمان	1400/08/09	ظفر زرگنده	3	7	7	1	1	0	0	مختلف	98	2	1	MDF	ايراني فرنگي	سنگ سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7350000000	75000000
آپارتمان	1400/08/09	ظفر زرگنده	3	7	7	1	1	0	0	مختلف	118	2	1	MDF	ايراني فرنگي	سنگ سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8850000000	75000000
آپارتمان	1400/08/09	ظفر خ نسا	3	5	3	1	0	0	0	5	85	2	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	14	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5525000000	65000000
آپارتمان	1400/08/08	سئول خ نیایش شهرك فجر	3	4	2	1	1	0	0	4	130	2	1	MDF	ايرانی	لامنيت	1	0	1	1	شوفاژ_کولر_گاز	24	مسکونی	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4700000000	36153000
آپارتمان	1400/08/08	میدان نوبنیاد ك كوهستان 4 میدان آرش	3	5	2	0	1	0	0	4	125	2	1	چوبي	ايرانی	سنگ	0	1	1	0	کولر_آسانسور_چیلر_گاز	13	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5625000000	45000000
آپارتمان	1400/08/08	پاسداران خ گلستان	3	12	3	1	0	0	1	4	144	3	1	هایگلاس	ايراني فرنگي	لامنيت	1	1	1	0	کولر_آسانسور_پکیج_گاز	9	اجاره	رومي	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_12240000000	85000000
آپارتمان	1400/08/05	دولت خ رحمانی	3	4	4	1	0	0	0	همكف	79	1	1	MDF	فرنگی	سنگ	1	1	1	0	شوفاژ_آسانسور_استخر_سونا_جکوزی	20	تخلیه	گرانيت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4108000000	52000000
آپارتمان	1400/08/04	شریعتی نرسیده به مترو قلهك بالاتراز خ خلیل پور	3	5	1	1	0	0	0	2	149	3	1	چوبي	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11175000000	75000000
آپارتمان	1400/08/04	ظفر خ كارگزار	3	5	4	1	0	0	0	همكف	74	2	1	MDF	فرنگی	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_گاز	16	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4250000000	57432000
آپارتمان	1400/08/03	ظفر زرگنده	3	4	1	0	1	0	0	1	82	2	1	MDF	ايرانی	سراميک	1	0	1	1	شوفاژ_کولر_گاز	27	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3000000000	36500000
آپارتمان	1400/08/03	اختیاریه جنوبی خ داور	3	5	2	0	1	0	0	5	91	2	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	12	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5250000000	57692000
آپارتمان	1400/08/03	گاندی نرسیده به خ دوازدهم	3	4	2	1	1	0	0	3	120	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_گاز	30	تخلیه	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6000000000	50000000
آپارتمان	1400/08/01	دولت بلوار كاوه خ بهار جنوبی	3	4	1	1	0	0	0	3	75	2	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_گاز	13	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4200000000	56000000
آپارتمان	1400/08/01	دولت سه راه نشاط خ اخلاقی غربی	3	3	1	1	0	0	0	1	70	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_گاز	20	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3150000000	45000000
آپارتمان	1400/07/29	پاسداران سه راه ضرابخانه خ سروستان	3	5	2	0	1	0	0	4	115	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	7	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7475000000	65000000
آپارتمان	1400/07/29	دولت خ قلندری جنوبی	3	5	2	0	0	0	1	2	170	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14450000000	85000000
آپارتمان	1400/07/29	دولت خ قلندری جنوبی	3	5	2	0	0	0	1	2	130	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11050000000	85000000
آپارتمان	1400/07/28	دروس خ یارمحمدی	3	5	4	1	1	0	0	5	137	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	20	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9500000000	69343000
آپارتمان	1400/07/27	گاندی بالاتر از ك هفدهم	3	4	4	1	0	0	0	2	55	1	1	MDF	ايراني فرنگي	سراميک	1	0	0	0	شوفاژ_کولر_آسانسور_گاز	15	اجاره	گرانيت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3000000000	54545000
آپارتمان	1400/07/26	دروس خ یارمحمدی	3	5	2	0	1	0	0	5	200	3	1	فرنيش	ايراني فرنگي	سنگ	1	1	1	0	کولر_آسانسور_استخر_چیلر_سونا_جکوزی_گاز	نوساز	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_31000000000	155000000
آپارتمان	1400/07/26	ظفر خ اطلسی	3	5	2	0	1	0	0	همكف	110	3	1	آبدارخانه	ايراني فرنگي	سراميک	0	0	1	0	کولر_گاز	11	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6930000000	63000000
آپارتمان	1400/07/25	ونك برزیل	3	5	4	1	0	0	0	1	150	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	12	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8400000000	56000000
آپارتمان	1400/07/24	دیباجی جنوبی خ مژگان خ همایون	3	5	2	1	1	0	0	1	103	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	1	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7725000000	75000000
